"","Location","Trap #","Trip","date_time","name","value","sampling"
"977","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Top DO %L","53","Catfish1"
"978","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Top DO mg/L","4.28","Catfish1"
"979","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Top SPC","59.6","Catfish1"
"980","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Top C","60","Catfish1"
"981","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Top pH","7.26","Catfish1"
"982","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom Temp","25.2","Catfish1"
"983","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom Pressure","748.1","Catfish1"
"984","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom DO %L","47.3","Catfish1"
"985","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom DO mg/L","3.81","Catfish1"
"986","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom SPC","59.9","Catfish1"
"987","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom C","60.1","Catfish1"
"988","Catfish","C2C",1,2022-09-06 10:18:23,"YSI Bottom pH","7.19","Catfish1"
"989","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top Temp","25.3","Catfish1"
"990","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top Pressure","748.2","Catfish1"
"991","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top DO %L","51.6","Catfish1"
"992","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top DO mg/L","4.14","Catfish1"
"993","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top SPC","59.7","Catfish1"
"994","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top C","60.1","Catfish1"
"995","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Top pH","7.25","Catfish1"
"996","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom Temp","25.2","Catfish1"
"997","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom Pressure","748.2","Catfish1"
"998","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom DO %L","40.1","Catfish1"
"999","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom DO mg/L","3.7","Catfish1"
"1000","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom SPC","60.2","Catfish1"
"1001","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom C","60.4","Catfish1"
"1002","Catfish","C4A",1,2022-09-06 10:32:08,"YSI Bottom pH","7.18","Catfish1"
"1003","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top Temp","25.4","Catfish1"
"1004","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top Pressure","748.3","Catfish1"
"1005","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top DO %L","54.9","Catfish1"
"1006","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top DO mg/L","4.45","Catfish1"
"1007","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top SPC","59.4","Catfish1"
"1008","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top C","59.8","Catfish1"
"1009","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Top pH","7.16","Catfish1"
"1010","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom Temp","24.8","Catfish1"
"1011","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom Pressure","748.3","Catfish1"
"1012","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom DO %L","45.6","Catfish1"
"1013","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom DO mg/L","3.65","Catfish1"
"1014","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom SPC","61.2","Catfish1"
"1015","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom C","60.9","Catfish1"
"1016","Catfish","C4C",1,2022-09-06 10:37:29,"YSI Bottom pH","7.08","Catfish1"
"1017","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top Temp","26.4","Catfish1"
"1018","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top Pressure","748","Catfish1"
"1019","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top DO %L","61.5","Catfish1"
"1020","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top DO mg/L","4.92","Catfish1"
"1021","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top SPC","59.5","Catfish1"
"1022","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top C","61.1","Catfish1"
"1023","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Top pH","7.42","Catfish1"
"1024","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom Temp","25.7","Catfish1"
"1025","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom Pressure","748","Catfish1"
"1026","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom DO %L","62.2","Catfish1"
"1027","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom DO mg/L","5","Catfish1"
"1028","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom SPC","59.4","Catfish1"
"1029","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom C","60.2","Catfish1"
"1030","Catfish","C2A",2,2022-09-06 13:08:54,"YSI Bottom pH","7.3","Catfish1"
"1031","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top Temp","26.1","Catfish1"
"1032","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top Pressure","748","Catfish1"
"1033","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top DO %L","49.9","Catfish1"
"1034","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top DO mg/L","3.97","Catfish1"
"1035","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top SPC","59.7","Catfish1"
"1036","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top C","60.7","Catfish1"
"1037","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Top pH","7.2","Catfish1"
"1038","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom Temp","25.2","Catfish1"
"1039","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom Pressure","747.9","Catfish1"
"1040","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom DO %L","49.3","Catfish1"
"1041","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom DO mg/L","4.04","Catfish1"
"1042","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom SPC","59.6","Catfish1"
"1043","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom C","59.9","Catfish1"
"1044","Catfish","C2C",2,2022-09-06 13:15:08,"YSI Bottom pH","7.13","Catfish1"
"1045","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top Temp","25.9","Catfish1"
"1046","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top Pressure","747.9","Catfish1"
"1047","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top DO %L","52.1","Catfish1"
"1048","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top DO mg/L","4.28","Catfish1"
"1049","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top SPC","59.6","Catfish1"
"1050","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top C","60.6","Catfish1"
"1051","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Top pH","7.15","Catfish1"
"1052","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom Temp","25.3","Catfish1"
"1053","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom Pressure","747.8","Catfish1"
"1054","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom DO %L","27.4","Catfish1"
"1055","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom DO mg/L","2.24","Catfish1"
"1056","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom SPC","60.7","Catfish1"
"1057","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom C","60.9","Catfish1"
"1058","Catfish","C4A",2,2022-09-06 13:36:10,"YSI Bottom pH","7.07","Catfish1"
"1059","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top Temp","26.2","Catfish1"
"1060","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top Pressure","747.8","Catfish1"
"1061","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top DO %L","53.5","Catfish1"
"1062","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top DO mg/L","4.26","Catfish1"
"1063","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top SPC","59.6","Catfish1"
"1064","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top C","60.9","Catfish1"
"1065","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Top pH","7.17","Catfish1"
"1066","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom Temp","25.3","Catfish1"
"1067","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom Pressure","747.8","Catfish1"
"1068","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom DO %L","67.2","Catfish1"
"1069","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom DO mg/L","5.43","Catfish1"
"1070","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom SPC","60.2","Catfish1"
"1071","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom C","60.6","Catfish1"
"1072","Catfish","C4C",2,2022-09-06 13:43:02,"YSI Bottom pH","7.39","Catfish1"
"1073","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top Temp","26.8","Catfish1"
"1074","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top Pressure","746.5","Catfish1"
"1075","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top DO %L","59.3","Catfish1"
"1076","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top DO mg/L","4.69","Catfish1"
"1077","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top SPC","59.9","Catfish1"
"1078","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top C","61.9","Catfish1"
"1079","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Top pH","7.33","Catfish1"
"1080","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom Temp","25.8","Catfish1"
"1081","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom Pressure","746.5","Catfish1"
"1082","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom DO %L","60","Catfish1"
"1083","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom DO mg/L","4.8","Catfish1"
"1084","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom SPC","59.4","Catfish1"
"1085","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom C","60.3","Catfish1"
"1086","Catfish","C2A",3,2022-09-06 15:59:39,"YSI Bottom pH","7.32","Catfish1"
"1087","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top Temp","26.9","Catfish1"
"1088","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top Pressure","746.5","Catfish1"
"1089","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top DO %L","60.8","Catfish1"
"1090","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top DO mg/L","4.8","Catfish1"
"1091","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top SPC","59.7","Catfish1"
"1092","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top C","61.7","Catfish1"
"1093","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Top pH","7.2","Catfish1"
"1094","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom Temp","25.3","Catfish1"
"1095","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom Pressure","746.5","Catfish1"
"1096","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom DO %L","59.6","Catfish1"
"1097","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom DO mg/L","4.73","Catfish1"
"1098","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom SPC","59.2","Catfish1"
"1099","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom C","59.5","Catfish1"
"1100","Catfish","C2C",3,2022-09-06 16:07:14,"YSI Bottom pH","7.17","Catfish1"
"1101","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top Temp","26.6","Catfish1"
"1102","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top Pressure","746.4","Catfish1"
"1103","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top DO %L","61.2","Catfish1"
"1104","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top DO mg/L","4.82","Catfish1"
"1105","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top SPC","59.6","Catfish1"
"1106","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top C","61.5","Catfish1"
"1107","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Top pH","7.21","Catfish1"
"1108","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom Temp","25.8","Catfish1"
"1109","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom Pressure","746.4","Catfish1"
"1110","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom DO %L","70.8","Catfish1"
"1111","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom DO mg/L","5.68","Catfish1"
"1112","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom SPC","60.2","Catfish1"
"1113","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom C","61.1","Catfish1"
"1114","Catfish","C4A",3,2022-09-06 16:27:20,"YSI Bottom pH","7.42","Catfish1"
"1115","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top Temp","26.5","Catfish1"
"1116","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top Pressure","746.3","Catfish1"
"1117","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top DO %L","64.3","Catfish1"
"1118","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top DO mg/L","5.08","Catfish1"
"1119","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top SPC","59.6","Catfish1"
"1120","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top C","61.4","Catfish1"
"1121","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Top pH","7.26","Catfish1"
"1122","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom Temp","25.3","Catfish1"
"1123","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom Pressure","746.3","Catfish1"
"1124","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom DO %L","79.5","Catfish1"
"1125","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom DO mg/L","6.45","Catfish1"
"1126","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom SPC","63","Catfish1"
"1127","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom C","63.1","Catfish1"
"1128","Catfish","C4C",3,2022-09-06 16:38:22,"YSI Bottom pH","7.36","Catfish1"
"1129","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top Temp","26.8","Catfish1"
"1130","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top Pressure","746.2","Catfish1"
"1131","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top DO %L","60.1","Catfish1"
"1132","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top DO mg/L","4.71","Catfish1"
"1133","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top SPC","59.5","Catfish1"
"1134","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top C","61.5","Catfish1"
"1135","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Top pH","7.49","Catfish1"
"1136","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom Temp","26.1","Catfish1"
"1137","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom Pressure","746.2","Catfish1"
"1138","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom DO %L","62.4","Catfish1"
"1139","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom DO mg/L","4.95","Catfish1"
"1140","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom SPC","59.3","Catfish1"
"1141","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom C","60.5","Catfish1"
"1142","Catfish","C2A",4,2022-09-06 19:02:25,"YSI Bottom pH","7.37","Catfish1"
"1143","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top Temp","27.1","Catfish1"
"1144","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top Pressure","746.3","Catfish1"
"1145","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top DO %L","65.6","Catfish1"
"1146","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top DO mg/L","5.16","Catfish1"
"1147","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top SPC","59.7","Catfish1"
"1148","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top C","62","Catfish1"
"1149","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Top pH","7.32","Catfish1"
"1150","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom Temp","25.3","Catfish1"
"1151","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom Pressure","746.2","Catfish1"
"1152","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom DO %L","51.2","Catfish1"
"1153","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom DO mg/L","4.13","Catfish1"
"1154","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom SPC","59.1","Catfish1"
"1155","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom C","59.5","Catfish1"
"1156","Catfish","C2C",4,2022-09-06 19:11:18,"YSI Bottom pH","7.16","Catfish1"
"1157","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top Temp","26.6","Catfish1"
"1158","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top Pressure","746.4","Catfish1"
"1159","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top DO %L","65.2","Catfish1"
"1160","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top DO mg/L","5.11","Catfish1"
"1161","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top SPC","59.6","Catfish1"
"1162","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top C","69.5","Catfish1"
"1163","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Top pH","7.3","Catfish1"
"1164","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom Temp","26.1","Catfish1"
"1165","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom Pressure","746.3","Catfish1"
"1166","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom DO %L","48.9","Catfish1"
"1167","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom DO mg/L","3.91","Catfish1"
"1168","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom SPC","60","Catfish1"
"1169","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom C","61.2","Catfish1"
"1170","Catfish","C4A",4,2022-09-06 19:26:14,"YSI Bottom pH","7.12","Catfish1"
"1171","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top Temp","26.5","Catfish1"
"1172","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top Pressure","746.4","Catfish1"
"1173","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top DO %L","61.7","Catfish1"
"1174","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top DO mg/L","4.89","Catfish1"
"1175","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top SPC","59.7","Catfish1"
"1176","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top C","61.5","Catfish1"
"1177","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Top pH","7.2","Catfish1"
"1178","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom Temp","26","Catfish1"
"1179","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom Pressure","746.4","Catfish1"
"1180","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom DO %L","71","Catfish1"
"1181","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom DO mg/L","5.65","Catfish1"
"1182","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom SPC","60","Catfish1"
"1183","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom C","61.1","Catfish1"
"1184","Catfish","C4C",4,2022-09-06 19:33:15,"YSI Bottom pH","7.25","Catfish1"
"1185","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top Temp","26.2","Catfish1"
"1186","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top Pressure","747.1","Catfish1"
"1187","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top DO %L","68.3","Catfish1"
"1188","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top DO mg/L","5.36","Catfish1"
"1189","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top SPC","59.6","Catfish1"
"1190","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top C","61","Catfish1"
"1191","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Top pH","7.3","Catfish1"
"1192","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom Temp","25.9","Catfish1"
"1193","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom Pressure","747","Catfish1"
"1194","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom DO %L","65.3","Catfish1"
"1195","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom DO mg/L","5.22","Catfish1"
"1196","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom SPC","59.7","Catfish1"
"1197","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom C","60.6","Catfish1"
"1198","Catfish","C2A",5,2022-09-06 22:03:24,"YSI Bottom pH","7.24","Catfish1"
"1199","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top Temp","26.3","Catfish1"
"1200","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top Pressure","747","Catfish1"
"1201","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top DO %L","62.3","Catfish1"
"1202","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top DO mg/L","4.93","Catfish1"
"1203","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top SPC","59.5","Catfish1"
"1204","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top C","60.9","Catfish1"
"1205","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Top pH","7.23","Catfish1"
"1206","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom Temp","25.4","Catfish1"
"1207","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom Pressure","747.1","Catfish1"
"1208","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom DO %L","55.4","Catfish1"
"1209","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom DO mg/L","4.47","Catfish1"
"1210","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom SPC","59.2","Catfish1"
"1211","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom C","59.6","Catfish1"
"1212","Catfish","C2C",5,2022-09-06 22:13:08,"YSI Bottom pH","7.1","Catfish1"
"1213","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top Temp","26.1","Catfish1"
"1214","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top Pressure","747.1","Catfish1"
"1215","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top DO %L","61.1","Catfish1"
"1216","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top DO mg/L","4.88","Catfish1"
"1217","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top SPC","59.9","Catfish1"
"1218","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top C","61.2","Catfish1"
"1219","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Top pH","7.23","Catfish1"
"1220","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom Temp","26","Catfish1"
"1221","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom Pressure","747.1","Catfish1"
"1222","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom DO %L","54.1","Catfish1"
"1223","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom DO mg/L","4.32","Catfish1"
"1224","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom SPC","59.9","Catfish1"
"1225","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom C","61","Catfish1"
"1226","Catfish","C4A",5,2022-09-06 22:28:06,"YSI Bottom pH","7.21","Catfish1"
"1227","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top Temp","26.1","Catfish1"
"1228","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top Pressure","747.6","Catfish1"
"1229","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top DO %L","58.3","Catfish1"
"1230","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top DO mg/L","4.65","Catfish1"
"1231","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top SPC","60","Catfish1"
"1232","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top C","61.3","Catfish1"
"1233","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Top pH","7.2","Catfish1"
"1234","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom Temp","26","Catfish1"
"1235","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom Pressure","747","Catfish1"
"1236","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom DO %L","56","Catfish1"
"1237","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom DO mg/L","4.47","Catfish1"
"1238","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom SPC","60.3","Catfish1"
"1239","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom C","61.5","Catfish1"
"1240","Catfish","C4C",5,2022-09-06 22:36:01,"YSI Bottom pH","7.16","Catfish1"
"1241","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top Temp","25.8","Catfish1"
"1242","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top Pressure","746.7","Catfish1"
"1243","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top DO %L","60.4","Catfish1"
"1244","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top DO mg/L","4.83","Catfish1"
"1245","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top SPC","59.6","Catfish1"
"1246","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top C","60.5","Catfish1"
"1247","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Top pH","7.39","Catfish1"
"1248","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom Temp","25.8","Catfish1"
"1249","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom Pressure","746.7","Catfish1"
"1250","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom DO %L","33.1","Catfish1"
"1251","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom DO mg/L","2.66","Catfish1"
"1252","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom SPC","59.8","Catfish1"
"1253","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom C","60.6","Catfish1"
"1254","Catfish","C2A",6,2022-09-07 01:09:38,"YSI Bottom pH","7.17","Catfish1"
"1255","Catfish","C2C",6,2022-09-07 01:17:03,"YSI Top Temp","25.8","Catfish1"
